m,n,p_m,p_n,k,Div,LaRue,Base,Modulator,Drain,Λ Ratio,Nearest Zero,Resonance,λ_P(k),λ_P(m*n),Normalized_Div
13,24,41,89,132,-3753760.31604674,-37233587584.1215,9919.0104,37233597414.7394,88.3924,0.827327,289.579855,3753759.517708,3.713572,8.202208,-0.99999973
13,25,41,97,148,-191923093.26262543,-2074805103201.5999,10810.6068,2074805113915.0854,97.1213,0.811761,315.475616,191923092.258637,3.713572,8.288283,-0.99999999
13,26,41,101,157,-1388939185.0700355,-15634462059255.46,11256.4051,15634462070410.066,101.7988,0.804653,329.95324,1388939184.647105,3.713572,8.328693,-1.0
13,27,41,103,161,-3772741677.7154765,-43308449241575.195,11479.3042,43308449252950.164,104.3396,0.801249,336.84185,3772741676.929288,3.713572,8.348301,-1.0
13,28,41,107,169,-27327293063.68169,-325880767592288.0,11925.1024,325880767604104.1,108.974,0.794716,349.316261,27327293063.471798,3.713572,8.386401,-1.0
13,29,41,109,173,-74211012890.25699,-901515495267920.0,12148.0015,901515495279956.6,111.4218,0.791579,356.017575,74211012889.87114,3.713572,8.40492,-1.0
13,30,41,113,182,-537981084287.97736,-6775226023964298.0,12593.7997,6775226023976776.0,116.0328,0.785544,368.968438,537981084287.69135,3.713572,8.44096,-1.0
13,31,41,127,212,-533609215517626.94,-7.552754718645508e+18,14154.0935,7.552754718645522e+18,131.807,0.766604,415.01881,533609215517626.25,3.713572,8.557759,-1.0
13,32,41,131,220,-3883638990884734.5,-5.67007086713525e+19,14599.8917,5.670070867135251e+19,136.5348,0.761728,427.208825,3883638990884734.5,3.713572,8.588769,-1.0
13,33,41,137,233,-7.574518098844848e+16,-1.1565220395500119e+21,15268.589,1.1565220395500119e+21,143.5242,0.754794,446.860623,7.574518098844848e+16,3.713572,8.633553,-1.0
13,34,41,139,238,-2.0598601936449878e+17,-3.191029976070886e+21,15491.4881,3.191029976070886e+21,145.9859,0.752577,453.986738,2.0598601936449878e+17,3.713572,8.648046,-1.0
13,35,41,149,261,-2.8935650493246865e+19,-4.805049401520272e+23,16605.9837,4.805049401520272e+23,157.5936,0.742129,486.528718,2.8935650493246865e+19,3.713572,8.717518,-1.0
13,36,41,151,265,-7.871441665402495e+19,-1.3246756925401629e+24,16828.8828,1.3246756925401629e+24,160.0591,0.740156,493.314442,7.871441665402495e+19,3.713572,8.730852,-1.0
13,37,41,157,279,-1.5415749107227374e+21,-2.697383052644631e+25,17497.5801,2.697383052644631e+25,167.1343,0.734452,512.623145,1.5415749107227374e+21,3.713572,8.769818,-1.0
13,38,41,163,293,-3.022393896207366e+22,-5.490564611067971e+26,18166.2775,5.490564611067971e+26,174.2319,0.729045,532.688183,3.022393896207366e+22,3.713572,8.807322,-1.0
13,39,41,167,301,-2.208267423600862e+23,-4.110044040854337e+27,18612.0757,4.110044040854337e+27,179.011,0.725591,544.32389,2.208267423600862e+23,3.713572,8.831566,-1.0
13,40,41,173,316,-4.336138761252915e+24,-8.360410719237132e+28,19280.773,8.360410719237132e+28,186.139,0.720621,564.506056,4.336138761252915e+24,3.713572,8.866864,-1.0
13,41,41,179,330,-8.52200181211577e+25,-1.7000942238022706e+30,19949.4703,1.7000942238022706e+30,193.2841,0.715885,584.561706,8.52200181211577e+25,3.713572,8.900958,-1.0
13,42,41,181,334,-2.3186931396470518e+26,-4.6773534651809495e+30,20172.3694,4.6773534651809495e+30,195.7117,0.714355,590.660398,2.3186931396470518e+26,3.713572,8.912069,-1.0
13,43,41,191,358,-3.2996697609453217e+28,-7.023962474141296e+32,21286.865,7.023962474141296e+32,207.6195,0.707041,622.375003,3.2996697609453217e+28,3.713572,8.965845,-1.0
13,44,41,193,363,-8.979106596981393e+28,-1.9313846480701175e+33,21509.7641,1.9313846480701175e+33,210.0508,0.705641,630.473887,8.979106596981393e+28,3.713572,8.976262,-1.0
13,45,41,197,373,-6.573445895206729e+29,-1.4432370106499526e+34,21955.5623,1.4432370106499526e+34,214.8505,0.702902,643.278884,6.573445895206729e+29,3.713572,8.996776,-1.0
13,46,41,199,377,-1.7884359174741828e+30,-3.966475703074595e+34,22178.4614,3.966475703074595e+34,217.2464,0.70156,648.786401,1.7884359174741828e+30,3.713572,9.006877,-1.0
13,47,41,211,406,-6.878296755074594e+32,-1.61749036691669e+37,23515.8561,1.61749036691669e+37,231.6503,0.693885,687.961543,6.878296755074594e+32,3.713572,9.06543,-1.0
13,48,41,223,435,-2.6533655266109274e+35,-6.594475878443554e+39,24853.2508,6.594475878443554e+39,246.0514,0.686786,727.056403,2.6533655266109274e+35,3.713572,9.120744,-1.0
13,49,41,227,446,-1.9459983752495155e+36,-4.92319082055113e+40,25299.049,4.92319082055113e+40,250.8967,0.684536,740.573807,1.9459983752495155e+36,3.713572,9.138522,-1.0
13,50,41,229,451,-5.2968087492766114e+36,-1.3518487792793426e+41,25521.9481,1.3518487792793426e+41,253.3336,0.683431,747.674564,5.2968087492766114e+36,3.713572,9.147294,-1.0
13,51,41,233,461,-3.8849273638221084e+37,-1.0088280820590085e+42,25967.7463,1.0088280820590085e+42,258.1646,0.68126,760.282367,3.8849273638221084e+37,3.713572,9.164611,-1.0
13,52,41,239,476,-7.68141011202819e+38,-2.0460544750225982e+43,26636.4436,2.0460544750225982e+43,265.4105,0.678097,780.348925,7.68141011202819e+38,3.713572,9.190036,-1.0
13,53,41,241,481,-2.0905114763754325e+39,-5.614976426051273e+43,26859.3427,5.614976426051273e+43,267.8172,0.677066,786.461147,2.0905114763754325e+39,3.713572,9.198369,-1.0
13,54,41,251,506,-3.0069570977689463e+41,-8.411613161801875e+45,27973.8383,8.411613161801875e+45,279.919,0.672085,819.204642,3.0069570977689463e+41,3.713572,9.239025,-1.0
13,55,41,257,521,-5.952998052518121e+42,-1.7050895880357443e+47,28642.5356,1.7050895880357443e+47,287.1805,0.669223,838.249022,5.952998052518121e+42,3.713572,9.262648,-1.0
13,56,41,263,536,-1.1789875792458813e+44,-3.4557579587829444e+48,29311.233,3.4557579587829444e+48,294.4461,0.666452,857.310741,1.1789875792458813e+44,3.713572,9.285726,-1.0
13,57,41,269,552,-2.3358209984183568e+45,-7.002775069333199e+49,29979.9303,7.002775069333199e+49,301.7153,0.663765,877.654698,2.3358209984183568e+45,3.713572,9.308283,-1.0
13,58,41,271,557,-6.35760583039736e+45,-1.9201768426256013e+50,30202.8294,1.9201768426256013e+50,304.1239,0.662887,884.198743,6.35760583039736e+45,3.713572,9.315691,-1.0
13,59,41,277,572,-1.2600232965307038e+47,-3.889884287399006e+51,30871.5267,3.889884287399006e+51,311.3963,0.660306,903.099674,1.2600232965307038e+47,3.713572,9.33759,-1.0
13,60,41,281,582,-9.255302274058579e+47,-2.898513087871527e+52,31317.3249,2.898513087871527e+52,316.2314,0.658627,916.355001,9.255302274058579e+47,3.713572,9.351927,-1.0
13,61,41,283,588,-2.51880337054441e+48,-7.944362265899711e+52,31540.2241,7.944362265899711e+52,318.6149,0.657799,923.28572,2.51880337054441e+48,3.713572,9.359019,-1.0
13,62,41,293,614,-3.640126008831666e+50,-1.1886729414627963e+55,32654.7196,1.1886729414627963e+55,330.786,0.653778,956.675479,3.640126008831666e+50,3.713572,9.393745,-1.0
13,63,41,307,650,-3.840444257562217e+53,-1.3140085163771888e+58,34215.0134,1.3140085163771888e+58,347.8169,0.64845,1001.349483,3.840444257562217e+53,3.713572,9.44042,-1.0
13,64,41,311,661,-2.8233721625746175e+54,-9.786037058866667e+58,34660.8116,9.786037058866667e+58,352.6683,0.646987,1014.689633,2.8233721625746175e+54,3.713572,9.453365,-1.0
13,65,41,313,666,-7.685026212010496e+54,-2.680822311371568e+59,34883.7107,2.680822311371568e+59,355.0745,0.646265,1020.917475,7.685026212010496e+54,3.713572,9.459775,-1.0
13,66,41,317,677,-5.649820911185017e+55,-1.9960539830343724e+60,35329.5089,1.9960539830343724e+60,359.9136,0.64484,1034.612916,5.649820911185017e+55,3.713572,9.472474,-1.0
13,67,41,331,714,-5.978507206150115e+58,-2.2054595123964077e+63,36889.8027,2.2054595123964077e+63,376.9598,0.640037,1079.809965,5.978507206150115e+58,3.713572,9.51569,-1.0
13,68,41,337,730,-1.1882049318845898e+60,-4.4627194962488774e+64,37558.5,4.4627194962488774e+64,384.2462,0.638062,1099.360667,1.1882049318845898e+60,3.713572,9.533655,-1.0
13,69,41,347,757,-1.7251794460664482e+62,-6.671785708119822e+66,38672.9956,6.671785708119822e+66,396.3962,0.634872,1131.495086,1.7251794460664482e+62,3.713572,9.562897,-1.0
13,70,41,349,763,-4.696315655642635e+62,-1.8266739914197472e+67,38895.8947,1.8266739914197472e+67,398.8183,0.634249,1138.992342,4.696315655642635e+62,3.713572,9.568644,-1.0
13,71,41,353,773,-3.455231253652977e+63,-1.359346468910574e+68,39341.6929,1.359346468910574e+68,403.6662,0.633017,1151.562815,3.455231253652977e+63,3.713572,9.58004,-1.0
13,72,41,359,790,-6.871916847764033e+64,-2.7494807472837564e+69,40010.3902,2.7494807472837564e+69,410.9506,0.631203,1172.120682,6.871916847764033e+64,3.713572,9.596894,-1.0
13,73,41,367,811,-3.69555261219905e+66,-1.511554436928827e+71,40901.9867,1.511554436928827e+71,420.672,0.628848,1197.071787,3.69555261219905e+66,3.713572,9.618934,-1.0
13,74,41,373,828,-7.353168151799413e+67,-3.0567622965661344e+72,41570.684,3.0567622965661344e+72,427.9547,0.627125,1217.174482,7.353168151799413e+67,3.713572,9.63515,-1.0
13,75,41,379,844,-1.463330204341901e+69,-6.18101625164531e+73,42239.3813,6.18101625164531e+73,435.2362,0.62544,1236.399017,1.463330204341901e+69,3.713572,9.651108,-1.0
13,76,41,383,855,-1.0770798498683611e+70,-4.597534678378712e+74,42685.1796,4.597534678378712e+74,440.078,0.624336,1249.159888,1.0770798498683611e+70,3.713572,9.661607,-1.0
13,77,41,389,872,-2.1439718850113615e+71,-9.294949314145208e+75,43353.8769,9.294949314145208e+75,447.3567,0.622709,1270.118922,2.1439718850113615e+71,3.713572,9.677151,-1.0
13,78,41,397,894,-1.1544045952968064e+73,-5.107717772380036e+77,44245.4733,5.107717772380036e+77,457.0721,0.62059,1295.365364,1.1544045952968064e+73,3.713572,9.697508,-1.0
13,79,41,401,905,-8.4988348312085e+73,-3.79823735229556e+78,44691.2715,3.79823735229556e+78,461.9092,0.619552,1308.988197,8.4988348312085e+73,3.713572,9.707533,-1.0
13,80,41,409,927,-4.578148010357244e+75,-2.0868511635555945e+80,45582.868,2.0868511635555945e+80,471.6209,0.617517,1334.747329,4.578148010357244e+75,3.713572,9.727287,-1.0
13,81,41,419,955,-6.673736259413417e+77,-3.116458882164981e+82,46697.3635,3.116458882164981e+82,483.76,0.615047,1367.104091,6.673736259413417e+77,3.713572,9.751443,-1.0
13,82,41,421,960,-1.81660232413296e+78,-8.523545816262687e+82,46920.2626,8.523545816262687e+82,486.162,0.614562,1373.202915,1.81660232413296e+78,3.713572,9.756205,-1.0
13,83,41,431,988,-2.649532314498945e+80,-1.2726964404540198e+85,48034.7582,1.2726964404540198e+85,498.2962,0.612184,1405.666975,2.649532314498945e+80,3.713572,9.77968,-1.0
13,84,41,433,994,-7.21196604318288e+80,-3.4803258577572474e+85,48257.6573,3.4803258577572474e+85,500.6946,0.611717,1411.965653,7.21196604318288e+80,3.713572,9.78431,-1.0
13,85,41,439,1011,-1.4372433731345658e+82,-7.031907896422345e+86,48926.3546,7.031907896422345e+86,507.9574,0.610333,1432.049741,1.4372433731345658e+82,3.713572,9.798071,-1.0
13,86,41,443,1022,-1.0585706181086143e+83,-5.2263910360096785e+87,49372.1529,5.2263910360096785e+87,512.7812,0.609425,1445.072278,1.0585706181086143e+83,3.713572,9.807142,-1.0
13,87,41,449,1039,-2.1099446715761965e+84,-1.0558342519865016e+89,50040.8502,1.0558342519865016e+89,520.0394,0.608082,1464.696903,2.1099446715761965e+84,3.713572,9.820595,-1.0
13,88,41,457,1062,-1.1383107712888217e+86,-5.797695259545354e+90,50932.4466,5.797695259545354e+90,529.731,0.606329,1490.670694,1.1383107712888217e+86,3.713572,9.838255,-1.0
13,89,41,461,1073,-8.385302822728928e+86,-4.308221414812314e+91,51378.2448,4.308221414812314e+91,534.5482,0.605467,1503.090933,8.385302822728928e+86,3.713572,9.84697,-1.0
13,90,41,463,1079,-2.2822300468114765e+87,-1.1776568117170819e+92,51601.1439,1.1776568117170819e+92,536.9209,0.60504,1510.391797,2.2822300468114765e+87,3.713572,9.851299,-1.0
13,91,41,467,1090,-1.68117117274749e+88,-8.749981880502807e+92,52046.9422,8.749981880502807e+92,541.7273,0.604193,1523.486047,1.68117117274749e+88,3.713572,9.859901,-1.0
13,92,41,479,1124,-6.648649070296151e+90,-3.549337214272201e+95,53384.3368,3.549337214272201e+95,556.2911,0.60171,1562.410153,6.648649070296151e+90,3.713572,9.885273,-1.0
13,93,41,487,1148,-3.589760305851962e+92,-1.9483759081155805e+97,54275.9333,1.9483759081155805e+97,565.9666,0.600099,1589.357946,3.589760305851962e+92,3.713572,9.901836,-1.0
13,94,41,491,1159,-2.6449918392384043e+93,-1.4473853321663062e+98,54721.7315,1.4473853321663062e+98,570.7721,0.599307,1601.911946,2.6449918392384043e+93,3.713572,9.910016,-1.0
13,95,41,499,1182,-1.4285027684112422e+95,-7.944379290634395e+99,55613.3279,7.944379290634395e+99,580.4406,0.597748,1627.755441,1.4285027684112422e+95,3.713572,9.926178,-1.0
13,96,41,503,1194,-1.0526316514478052e+96,-5.900961053621733e+100,56059.1261,5.900961053621733e+100,585.241,0.596981,1641.899819,1.0526316514478052e+96,3.713572,9.934162,-1.0
13,97,41,509,1211,-2.1001984018453348e+97,-1.191396842088947e+102,56727.8235,1.191396842088947e+102,592.4709,0.595845,1660.860057,2.1001984018453348e+97,3.713572,9.94602,-1.0
13,98,41,521,1246,-8.320213006336754e+99,-4.8311498316518603e+104,58065.2181,4.8311498316518603e+104,606.9826,0.593625,1699.966817,8.320213006336754e+99,3.713572,9.969322,-1.0
13,99,41,523,1251,-2.2644853773573985e+100,-1.319925891809909e+105,58288.1172,1.319925891809909e+105,609.3512,0.593262,1706.256032,2.2644853773573985e+100,3.713572,9.973154,-1.0
13,100,41,541,1305,-1.782816661651932e+104,-1.0749352082894071e+109,60294.2092,1.0749352082894071e+109,631.0988,0.590072,1765.400494,1.782816661651932e+104,3.713572,10.006991,-1.0
14,14,43,43,52,0.99977834,5024.989,5026.1031,1.1141,0.0,1.0,147.422765,0.715758,3.7612,7.5224,0.49994458
14,15,43,47,59,0.99236116,5451.6825,5493.6476,8.521,33.4441,0.976898,161.188964,0.629467,3.7612,7.611348,0.49808297
14,16,43,53,70,0.96447286,5974.8749,6194.9643,176.761,43.3283,0.947336,182.207078,0.114452,3.7612,7.731492,0.49095759
14,17,43,59,81,0.46190208,3185.4065,6896.281,3659.6072,51.2673,0.92242,202.493595,-0.143647,3.7612,7.838738,0.31595966
14,18,43,61,84,-0.44342949,-3161.6759,7130.0532,10236.2467,55.4824,0.914939,207.906259,-0.382019,3.7612,7.872074,-0.30720551
14,19,43,67,96,-25.98081808,-203465.3979,7831.3699,211234.4446,62.3233,0.894524,229.337413,25.9061,3.7612,7.965893,-0.96293663
14,20,43,71,104,-191.96959318,-1593139.2255,8298.9144,1601370.7747,67.3652,0.882356,242.823272,191.842844,3.7612,8.02388,-0.99481784
14,21,43,73,108,-521.7596888,-4452011.9361,8532.6867,4460474.1799,70.4429,0.876643,249.57369,521.539695,3.7612,8.05166,-0.99808708
14,22,43,79,120,-9929.62322169,-91690174.3046,9234.0034,91699331.261,77.0469,0.860795,269.970449,9929.269,3.7612,8.130648,-0.9998993
14,23,43,83,128,-71410.26581146,-692790110.4491,9701.5478,692799730.2171,81.7798,0.851174,283.211186,71409.465001,3.7612,8.180041,-0.999986
14,24,43,89,141,-1366405.49286652,-14214531272.9319,10402.8646,14214541587.3299,88.4665,0.837938,304.864371,1366405.171479,3.7612,8.249836,-0.99999927
14,25,43,97,158,-69861915.90473197,-792091154403.0511,11337.9535,792091165643.7399,97.2648,0.822172,331.474468,69861915.461566,3.7612,8.335911,-0.99999999
14,26,43,101,167,-505587689.57685494,-5968714448516.818,11805.498,5968714460220.275,102.0412,0.814973,346.347871,505587688.833943,3.7612,8.376321,-1.0
14,27,43,103,171,-1373315527.571973,-16533716731350.828,12039.2702,16533716743285.416,104.682,0.811525,351.878649,1373315527.002001,3.7612,8.395929,-1.0
14,28,43,107,180,-9947406716.815746,-124410372480532.4,12506.8147,124410372492929.83,109.3942,0.804909,366.21271,9947406716.738983,3.7612,8.434029,-1.0
14,29,43,109,184,-27013547459.513763,-344168449695279.3,12740.5869,344168449707907.94,111.9212,0.801731,373.061928,27013547459.431446,3.7612,8.452548,-1.0
14,30,43,113,194,-195830470263.45547,-2586554584241322.5,13208.1314,2586554584254414.0,116.5969,0.795619,387.22289,195830470262.8995,3.7612,8.488588,-1.0
14,31,43,127,225,-194239066509873.9,-2.8833890223185546e+18,14844.5371,2.8833890223185695e+18,132.4175,0.776436,433.889218,194239066509873.22,3.7612,8.605387,-1.0
14,32,43,131,234,-1413683254175139.0,-2.1646433259252023e+19,15312.0815,2.164643325925204e+19,137.211,0.771497,447.441704,1413683254175138.2,3.7612,8.636397,-1.0
14,33,43,137,249,-2.7571999920476864e+16,-4.4152141531560536e+20,16013.3983,4.4152141531560536e+20,144.2642,0.764475,469.536005,2.7571999920476864e+16,3.7612,8.681181,-1.0
14,34,43,139,253,-7.498096163244298e+16,-1.218228467048953e+21,16247.1705,1.218228467048953e+21,146.7846,0.762229,475.600339,7.498096163244298e+16,3.7612,8.695674,-1.0
14,35,43,149,277,-1.0532864832951149e+19,-1.8344070755850828e+23,17416.0317,1.8344070755850828e+23,158.4611,0.751647,510.264228,1.0532864832951149e+19,3.7612,8.765146,-1.0
14,36,43,151,282,-2.865283126138602e+19,-5.0571685329237556e+23,17649.8039,5.0571685329237556e+23,160.9805,0.749649,517.589669,2.865283126138602e+19,3.7612,8.77848,-1.0
14,37,43,157,296,-5.611486138284963e+20,-1.0297705900316175e+25,18351.1206,1.0297705900316175e+25,168.1178,0.743872,537.069759,5.611486138284963e+20,3.7612,8.817446,-1.0
14,38,43,163,311,-1.1001814660471669e+22,-2.096113843972859e+26,19052.4373,2.096113843972859e+26,175.2779,0.738395,557.564659,1.1001814660471669e+22,3.7612,8.85495,-1.0
14,39,43,167,321,-8.038313254172577e+22,-1.5690772850585213e+27,19519.9818,1.5690772850585213e+27,180.1119,0.734897,572.419984,8.038313254172577e+22,3.7612,8.879194,-1.0
14,40,43,173,335,-1.578397675208868e+24,-3.1917250576682267e+28,20221.2985,3.1917250576682267e+28,187.3023,0.729864,591.725858,1.578397675208868e+24,3.7612,8.914492,-1.0
14,41,43,179,350,-3.102093495846205e+25,-6.490390863239613e+29,20922.6152,6.490390863239613e+29,194.5104,0.725067,611.77421,3.102093495846205e+25,3.7612,8.948586,-1.0
14,42,43,181,355,-8.440273853422906e+25,-1.7856570400349377e+30,21156.3875,1.7856570400349377e+30,196.9808,0.723517,619.184483,8.440273853422906e+25,3.7612,8.959697,-1.0
14,43,43,191,380,-1.2011126410835162e+28,-2.6815138377416605e+32,22325.2487,2.6815138377416605e+32,208.9729,0.716109,653.649572,1.2011126410835162e+28,3.7612,9.013474,-1.0
14,44,43,193,386,-3.2684841879997644e+28,-7.37338030900426e+32,22559.0209,7.37338030900426e+32,211.4451,0.714692,660.716733,3.2684841879997644e+28,3.7612,9.02389,-1.0
14,45,43,197,396,-2.3927997442839215e+29,-5.509795972638486e+33,23026.5654,5.509795972638486e+33,216.296,0.711917,674.355898,2.3927997442839215e+29,3.7612,9.044404,-1.0
14,46,43,199,401,-6.510084777788869e+29,-1.5142676977585815e+34,23260.3376,1.5142676977585815e+34,218.73,0.710558,681.894992,6.510084777788869e+29,3.7612,9.054505,-1.0
14,47,43,211,432,-2.5037684920556902e+32,-6.175036978441709e+36,24662.971,6.175036978441709e+36,233.2361,0.702784,722.277505,2.5037684920556902e+32,3.7612,9.113058,-1.0
14,48,43,223,462,-9.658514658492872e+34,-2.5175502269268338e+39,26065.6045,2.5175502269268338e+39,247.744,0.695595,762.700033,9.658514658492872e+34,3.7612,9.168372,-1.0
14,49,43,227,474,-7.08362780937977e+35,-1.879509516138826e+40,26533.1489,1.879509516138826e+40,252.6414,0.693315,777.299749,7.08362780937977e+35,3.7612,9.18615,-1.0
14,50,43,229,479,-1.9280911142863104e+36,-5.160906285472289e+40,26766.9212,5.160906285472289e+40,255.1148,0.692196,784.288823,1.9280911142863104e+36,3.7612,9.194922,-1.0
14,51,43,233,489,-1.4141522347500518e+37,-3.8513680446083676e+41,27234.4656,3.8513680446083676e+41,259.9965,0.689997,797.26347,1.4141522347500518e+37,3.7612,9.212239,-1.0
14,52,43,239,505,-2.796109748952751e+38,-7.811151337645911e+42,27935.7824,7.811151337645911e+42,267.3082,0.686794,818.380669,2.796109748952751e+38,3.7612,9.237664,-1.0
14,53,43,241,510,-7.60966988370781e+38,-2.1436101118821012e+43,28169.5546,2.1436101118821012e+43,269.7493,0.68575,824.526294,7.60966988370781e+38,3.7612,9.245997,-1.0
14,54,43,251,537,-1.0945623177427828e+41,-3.211272436910215e+45,29338.4158,3.211272436910215e+45,281.9495,0.680704,858.904026,1.0945623177427828e+41,3.7612,9.286653,-1.0
